,loss,accuracy,val_loss,val_accuracy
18,3.7070960998535156,0.8933518528938293,3.3367056846618652,0.9100000262260437
19,3.524935007095337,0.8948703408241272,3.695629835128784,0.9051666855812073
0,3.7612178325653076,0.8554259538650513,2.8789844512939453,0.8951666951179504
1,4.085326671600342,0.8737221956253052,3.4263756275177,0.8934999704360962
2,4.029278755187988,0.8830000162124634,4.421583652496338,0.856166660785675
3,4.226729393005371,0.8851110935211182,3.1545894145965576,0.9138333201408386
4,4.417405605316162,0.8845000267028809,4.9173712730407715,0.8834999799728394
5,4.632322311401367,0.8855370283126831,4.723476409912109,0.8999999761581421
6,4.413685321807861,0.890666663646698,3.8595433235168457,0.8986666798591614
7,4.36686372756958,0.8902592658996582,3.7149221897125244,0.9068333506584167
8,4.226587772369385,0.8910370469093323,4.12211799621582,0.8960000276565552
9,4.329326152801514,0.8905185461044312,4.901283264160156,0.890999972820282
10,4.44749116897583,0.8920925855636597,3.766355514526367,0.9100000262260437
11,4.475083351135254,0.892203688621521,4.090701103210449,0.9071666598320007
12,4.759823322296143,0.8897777795791626,4.325078010559082,0.9113333225250244
13,4.500391960144043,0.8950185179710388,4.43832540512085,0.9048333168029785
14,4.665564060211182,0.8911851644515991,5.406351089477539,0.8859999775886536
15,4.5621209144592285,0.8937592506408691,5.250924587249756,0.8893333077430725
16,4.4023284912109375,0.8952592611312866,5.118186950683594,0.8898333311080933
17,4.432058811187744,0.8928148150444031,5.606905460357666,0.8891666531562805
18,4.432229518890381,0.8940185308456421,5.2570271492004395,0.8978333473205566
19,4.6599440574646,0.89340740442276,4.952504634857178,0.8943333625793457
0,4.6066436767578125,0.8557592630386353,3.4852399826049805,0.890999972820282
1,4.771147727966309,0.875259280204773,4.154112815856934,0.8933333158493042
2,4.942653179168701,0.8829814791679382,4.550473213195801,0.8833333253860474
3,5.049583435058594,0.883055567741394,4.623867988586426,0.8945000171661377
4,5.147099494934082,0.8858703970909119,6.194447994232178,0.8743333220481873
5,5.248945713043213,0.8874629735946655,4.448300361633301,0.906166672706604
6,5.2598443031311035,0.8884814977645874,4.782150745391846,0.902999997138977
7,5.44874382019043,0.8884814977645874,5.052003383636475,0.9068333506584167
8,5.514834403991699,0.8887037038803101,5.591289520263672,0.8966666460037231
9,5.367101192474365,0.8919629454612732,5.156122207641602,0.9004999995231628
10,5.4629621505737305,0.8911666870117188,6.239065170288086,0.8834999799728394
11,5.574119567871094,0.8893888592720032,5.327254772186279,0.8889999985694885
12,5.40132999420166,0.8929259181022644,6.139479637145996,0.8921666741371155
13,5.401130199432373,0.8931111097335815,4.684964656829834,0.9123333096504211
14,5.68647575378418,0.8919444680213928,4.974812030792236,0.9096666574478149
15,5.440962791442871,0.8939444422721863,5.9340314865112305,0.903166651725769
16,5.697501182556152,0.8927407264709473,6.032985687255859,0.8958333134651184
17,5.59493350982666,0.8927407264709473,5.793986797332764,0.8991666436195374
18,5.449099063873291,0.8951666951179504,5.419046878814697,0.9075000286102295
19,5.627992630004883,0.8930370211601257,6.1794328689575195,0.9026666879653931
0,5.510712146759033,0.8554259538650513,3.898606061935425,0.8859999775886536
1,5.454634189605713,0.8748703598976135,4.07819128036499,0.9073333144187927
2,5.673645973205566,0.8830925822257996,4.9095001220703125,0.8963333368301392
3,5.815211772918701,0.8832407593727112,4.742011547088623,0.9088333249092102
4,5.945703029632568,0.8840555548667908,4.777438640594482,0.9098333120346069
5,6.243235111236572,0.8880741000175476,5.618643760681152,0.890999972820282
6,6.128637313842773,0.8880000114440918,5.263327598571777,0.9129999876022339
7,6.281092166900635,0.888962984085083,6.117953300476074,0.8949999809265137
8,6.08412504196167,0.8912962675094604,6.736891746520996,0.8824999928474426
9,6.382490634918213,0.8889444470405579,5.644284725189209,0.9075000286102295
10,6.019134044647217,0.8927778005599976,5.77960205078125,0.9106666445732117
11,6.244653224945068,0.8911296129226685,5.349177360534668,0.9163333177566528
12,5.960648536682129,0.8940370082855225,4.802801609039307,0.9138333201408386
13,6.098072528839111,0.8914814591407776,6.83868932723999,0.8981666564941406
14,6.439682483673096,0.8905925750732422,5.763597011566162,0.9023333191871643
15,6.243974685668945,0.8917222023010254,6.44926643371582,0.9051666855812073
16,6.151491165161133,0.8946296572685242,6.745885372161865,0.8956666588783264
17,6.506385326385498,0.8931851983070374,6.390104293823242,0.906333327293396
18,6.3721208572387695,0.893074095249176,7.472231864929199,0.8883333206176758
19,6.42534065246582,0.8951296210289001,6.728672027587891,0.8899999856948853
0,6.059635639190674,0.8532778024673462,5.148221492767334,0.8813333511352539
1,6.485968589782715,0.8773888945579529,6.127954959869385,0.8880000114440918
2,6.584539413452148,0.8814814686775208,6.211130142211914,0.8958333134651184
3,6.680405616760254,0.8853889107704163,6.005247592926025,0.8970000147819519
4,7.117809772491455,0.8857222199440002,5.549482345581055,0.9100000262260437
5,6.766880989074707,0.8891666531562805,5.390296459197998,0.9151666760444641
6,7.07710075378418,0.889037013053894,5.643470287322998,0.906333327293396
7,7.297961235046387,0.889129638671875,5.908341884613037,0.9113333225250244
8,7.090789318084717,0.8894814848899841,6.760134220123291,0.8881666660308838
9,7.030532360076904,0.890333354473114,7.8404412269592285,0.8973333239555359
10,7.287160396575928,0.892037034034729,6.548274517059326,0.9089999794960022
11,7.239202499389648,0.8919259309768677,6.647933006286621,0.8999999761581421
12,7.262279987335205,0.8921481370925903,7.473254680633545,0.9003333449363708
13,7.550590515136719,0.8914444446563721,7.905572891235352,0.9016666412353516
14,7.441738605499268,0.8908703923225403,7.991929054260254,0.8955000042915344
15,7.138837814331055,0.8939629793167114,7.015602111816406,0.9051666855812073
16,7.292907238006592,0.8937592506408691,6.848880290985107,0.9045000076293945
17,7.6350579261779785,0.8920740485191345,7.662570476531982,0.8939999938011169
18,7.054141044616699,0.8940740823745728,7.192587852478027,0.9035000205039978
19,7.176397800445557,0.8945000171661377,7.998559474945068,0.9014999866485596
0,7.090991497039795,0.8562222123146057,5.121285438537598,0.8963333368301392
1,7.097482681274414,0.8768333196640015,6.526836395263672,0.8916666507720947
2,7.745019912719727,0.8795555830001831,7.5815534591674805,0.8824999928474426
3,7.436003684997559,0.8851296305656433,6.344853401184082,0.9068333506584167
4,7.9062113761901855,0.8852777481079102,8.007083892822266,0.8921666741371155
5,7.774842739105225,0.8877221941947937,7.139938831329346,0.9039999842643738
6,7.895648956298828,0.887499988079071,6.633086681365967,0.9006666541099548
7,7.73142671585083,0.8907036781311035,7.627773284912109,0.893833339214325
8,8.198280334472656,0.8882222175598145,7.173347473144531,0.9101666808128357
9,7.92768669128418,0.8917407393455505,7.522395610809326,0.9048333168029785
10,8.4744291305542,0.8882777690887451,8.078384399414062,0.9004999995231628
11,8.16126537322998,0.8930000066757202,8.711920738220215,0.9016666412353516
12,7.883040904998779,0.8937222361564636,8.399439811706543,0.893833339214325
13,8.51259994506836,0.8892037272453308,8.941250801086426,0.8853333592414856
14,8.309110641479492,0.8938518762588501,10.392149925231934,0.8663333058357239
15,8.544358253479004,0.8915555477142334,8.932299613952637,0.8986666798591614
16,8.519057273864746,0.8930000066757202,8.518473625183105,0.903166651725769
17,8.150382995605469,0.8963888883590698,8.044795989990234,0.9058333039283752
18,8.108551979064941,0.8948147892951965,7.921530723571777,0.9014999866485596
19,7.890126705169678,0.895111083984375,9.075316429138184,0.8939999938011169
